# Idx	Met	Resp	Teff	logg	M/H	vturb	a (linear ld)	u1 (quad ld)	u2 (quad ld)    	b1 (three par)	b2 (three par)	b3 (three par)	c1 (non linear)	c2 (non linear)	c3 (non linear)	c4 (non linear)	l1 (logarithm)	l2 (logarithm)  	e1 (exponent)	e2 (exponent)    	s1 (sqrt law)	s2 (sqrt law)	
3754	A100	1	4500.0	1.5	0.5	2.0	0.735575458919	0.649356572866	0.115539113297	1.61131576919	-1.50497120212	0.69333243837	0.901939541298	-1.05563428395	1.61908449471	-0.569421104556	0.784453813068	0.115599979088	0.719292722339	-0.00135226281141	0.541115721592	0.279374538868
3755	A100	1	4500.0	2.0	0.5	2.0	0.735242596748	0.654177012153	0.108633342319	1.5826511279	-1.4644610366	0.678465353894	0.90667418078	-1.09829880709	1.67599407147	-0.590916884755	0.781421691985	0.109216084228	0.71950860007	-0.00130669058475	0.550780091405	0.265011812095
3756	A100	1	4500.0	2.5	0.5	2.0	0.734721078613	0.65963648283	0.100618414552	1.55042089898	-1.41986083094	0.662509166795	0.900543542173	-1.11240131657	1.69935953179	-0.598289918253	0.777771821327	0.101817359525	0.7196746241	-0.00124959098753	0.561884843637	0.24830869418
3757	A100	1	4500.0	3.0	0.5	2.0	0.734015159784	0.664468805208	0.0931967983874	1.51856503302	-1.37487945768	0.645754803293	0.883057027266	-1.0925512092	1.68377271393	-0.590562420564	0.774149161049	0.0949191065799	0.719671180139	-0.00119125124619	0.572118426722	0.232592236136
3758	A100	1	4500.0	3.5	0.5	2.0	0.733202070655	0.66873018539	0.0863966677957	1.48748422235	-1.33011022797	0.628492974261	0.854650177479	-1.03963564752	1.63014889528	-0.568053457245	0.770643868503	0.0885518983517	0.719568452266	-0.00113225654928	0.581503585812	0.217940715299
3759	A100	1	4500.0	4.0	0.5	2.0	0.732257032742	0.672782287258	0.079700163982	1.45223511911	-1.27676215528	0.606516678036	0.818934972121	-0.969278261116	1.55978990597	-0.540026953905	0.767007510958	0.0821867803238	0.719388059931	-0.00106875360098	0.590882876466	0.203108058563
3760	A100	1	4500.0	4.5	0.5	2.0	0.730466011826	0.674109974319	0.0755208852788	1.40783230014	-1.19980884991	0.56933613575	0.776475110215	-0.88813127793	1.4896746248	-0.517761891914	0.763355235768	0.0777848122348	0.718308103959	-0.00100970046358	0.596746467111	0.192110905095
3761	A100	1	4500.0	5.0	0.5	2.0	0.722716456517	0.656502658668	0.0887309479597	1.38979981842	-1.14453118885	0.526416183994	0.699534173391	-0.678656675027	1.27845130548	-0.452961274694	0.760211263	0.0886772666706	0.710182359762	-0.00104094252421	0.573603002722	0.214226877839
3762	A100	1	4750.0	0.0	0.5	2.0	0.704145815386	0.589586451296	0.153517262315	1.5118423922	-1.26681436892	0.527352978137	0.61819490556	-0.316101567169	0.874432608333	-0.338146061956	0.765927431234	0.146116898255	0.687449504065	-0.00138660972473	0.467811734739	0.339534166337
3763	A100	1	4750.0	0.5	0.5	2.0	0.708358342225	0.594638802945	0.152391840516	1.5521260173	-1.34399452421	0.569960145156	0.711354020408	-0.551280647628	1.11992847524	-0.425965599768	0.770074411603	0.14596187727	0.691092448616	-0.00143391288797	0.470948352857	0.341079892497
3764	A100	1	4750.0	1.0	0.5	2.0	0.710223257857	0.597005464058	0.151719467784	1.57314799409	-1.38517703862	0.592766738317	0.772981993317	-0.712486767174	1.29220729725	-0.489440777803	0.771883517078	0.145829883198	0.692605437937	-0.00146313996909	0.472248686352	0.341891010913
3765	A100	1	4750.0	1.5	0.5	2.0	0.711790576744	0.601929720962	0.147220944786	1.56980286095	-1.38667536913	0.598070563717	0.809490267878	-0.823783420702	1.41716298933	-0.535250082427	0.771818761525	0.141969937942	0.69430753669	-0.00145194665405	0.479408975227	0.333855756763
3766	A100	1	4750.0	2.0	0.5	2.0	0.712324302304	0.606358917949	0.142000750752	1.55389944432	-1.36630609534	0.592342956179	0.819346044207	-0.86882943725	1.4716697998	-0.554776194086	0.770355858828	0.137247802987	0.695201141908	-0.00142205905648	0.487204413059	0.323423070052
3767	A100	1	4750.0	2.5	0.5	2.0	0.712959246559	0.612580507726	0.134514269548	1.52299334282	-1.32068686278	0.575310629729	0.814893752364	-0.886570532201	1.50186759106	-0.565575123461	0.768053840449	0.130301725832	0.696486773501	-0.00136802021085	0.498786910721	0.307695044668
3768	A100	1	4750.0	3.0	0.5	2.0	0.713675074004	0.620734416122	0.124546740192	1.48842080944	-1.27375668318	0.560054761361	0.802730028432	-0.885176082543	1.50666617613	-0.563801263352	0.764910795169	0.121175280926	0.698047325114	-0.00129786682635	0.513784785086	0.287176451321
3769	A100	1	4750.0	3.5	0.5	2.0	0.713832873286	0.627409102452	0.115813672701	1.45605758423	-1.22933781905	0.544914178979	0.786586321008	-0.869803889349	1.4951679429	-0.55633997187	0.761671911831	0.113141940877	0.698977831214	-0.00123369440131	0.526575501557	0.269027113764
3770	A100	1	4750.0	4.0	0.5	2.0	0.713417555874	0.631681953943	0.109531210668	1.42578397207	-1.18407520389	0.526869503255	0.772826954444	-0.859392353884	1.4927721225	-0.555120951878	0.758759892246	0.107237103778	0.699181443356	-0.00118229300356	0.535588962688	0.255481067195
3771	A100	1	4750.0	4.5	0.5	2.0	0.71274213588	0.635005599403	0.104172193663	1.39890592093	-1.14395601577	0.510665802048	0.756590851031	-0.83826178042	1.47665418049	-0.548593420925	0.755946472098	0.102180616556	0.699053594611	-0.00113681783219	0.543025256314	0.243827208751
3772	A100	1	4750.0	5.0	0.5	2.0	0.711204481477	0.634816509378	0.102365026584	1.37466354795	-1.10186977929	0.489853028386	0.736724018258	-0.803759804917	1.44992749852	-0.541591787609	0.753568705938	0.100193706335	0.69786429128	-0.00110788767064	0.545023788756	0.23874687396
3773	A100	1	5000.0	0.0	0.5	2.0	0.674511059843	0.529071108587	0.194899328619	1.54992685809	-1.29942191695	0.5034963754	0.482352709797	0.123655443962	0.371307285978	-0.171817839518	0.751582628745	0.182278472922	0.65552690459	-0.00157661256934	0.384173329634	0.417119608451
3774	A100	1	5000.0	0.5	0.5	2.0	0.680380999742	0.536404728498	0.192937898838	1.58471656552	-1.36403491644	0.540185125596	0.588800767435	-0.156311703109	0.6753993334	-0.284160876672	0.75703591807	0.181293071544	0.660869045339	-0.00162044569027	0.390274893615	0.416786840999
3775	A100	1	5000.0	1.0	0.5	2.0	0.684376877093	0.542942866465	0.189531098417	1.59239939491	-1.38042199062	0.552399428846	0.668715256557	-0.384928471703	0.935812758109	-0.383830241504	0.759880518361	0.178570238372	0.664703163563	-0.00163387960239	0.397762489246	0.411770392875
3776	A100	1	5000.0	1.5	0.5	2.0	0.687520298142	0.550980728506	0.182972217896	1.57741271699	-1.36002274971	0.547994401473	0.734038418272	-0.59306957032	1.18247239247	-0.479690460843	0.760561623753	0.172746727261	0.668093945233	-0.00161333658326	0.409527231932	0.399384395704
3777	A100	1	5000.0	2.0	0.5	2.0	0.689158669716	0.557611467871	0.176282108869	1.56456273947	-1.34746109406	0.547933041846	0.772500566418	-0.719648487915	1.32825571934	-0.533600456233	0.759707809811	0.166852572301	0.670071355409	-0.00158517981177	0.419957503563	0.386753333571
3778	A100	1	5000.0	2.5	0.5	2.0	0.690672927641	0.564178904434	0.169510509213	1.54106949269	-1.31344962185	0.536424615767	0.786374749683	-0.784166384463	1.41032331869	-0.56453332627	0.758603488166	0.160659488497	0.672098391473	-0.00154259416873	0.431069534424	0.372964497768
3779	A100	1	5000.0	3.0	0.5	2.0	0.692005778447	0.571593914856	0.161360005755	1.51485350248	-1.27776509514	0.525395882808	0.782700146185	-0.799516919129	1.43328008986	-0.570417458762	0.756795288148	0.153230731618	0.674104210549	-0.00148670491696	0.443970577566	0.356344818839
3780	A100	1	5000.0	3.5	0.5	2.0	0.693376854969	0.579171875096	0.1530423636	1.48069529443	-1.22607937736	0.505934184942	0.765578712724	-0.783048665217	1.42566215225	-0.565908424918	0.754893911021	0.145491199876	0.676259561946	-0.00142157177783	0.457615497309	0.338711352204
3781	A100	1	5000.0	4.0	0.5	2.0	0.694352104317	0.586014814464	0.145179263844	1.44695929826	-1.17490462585	0.486292571918	0.743186639163	-0.750573414353	1.39927728721	-0.55420018695	0.752763180634	0.13814538804	0.678003909294	-0.00135769906094	0.47029447753	0.321896949076
3782	A100	1	5000.0	4.5	0.5	2.0	0.694998106331	0.592188888248	0.137771275412	1.41332326544	-1.12343872779	0.46603936606	0.7252094752	-0.731052670931	1.38847552883	-0.549284602168	0.750471693281	0.131198065133	0.679375320827	-0.00129745462282	0.482024269383	0.305973196849
3783	A100	1	5000.0	5.0	0.5	2.0	0.69455102959	0.594503071572	0.13407100098	1.38252015479	-1.07048487839	0.441278722257	0.709569984004	-0.715611282955	1.38725873893	-0.552149296173	0.74844691288	0.127466709748	0.679416391738	-0.00125691451376	0.487827367785	0.296993755538
3784	A100	1	5250.0	0.0	0.5	2.0	0.647242411571	0.484783016812	0.217706529004	1.63173255685	-1.46513859175	0.56975633038	0.377079873243	0.516742979467	-0.159043812411	0.0418285435371	0.73330942485	0.203553190535	0.626609233731	-0.0017135620255	0.323742301569	0.464763016231
3785	A100	1	5250.0	0.5	0.5	2.0	0.649646139119	0.476624267256	0.231860959601	1.68592479831	-1.53523540252	0.593276584866	0.47803979069	0.272406278714	0.120555105639	-0.075999360708	0.741245319324	0.216637067686	0.627436544007	-0.00184448169254	0.305186599025	0.494874807994
3786	A100	1	5250.0	1.0	0.5	2.0	0.656467018622	0.486258078467	0.22809144169	1.66894130823	-1.4959509755	0.575932040661	0.559390517908	0.0148763702282	0.441614741722	-0.207238367136	0.746561433798	0.213078216145	0.634281555433	-0.00184247756376	0.317325831912	0.487234087379
3787	A100	1	5250.0	1.5	0.5	2.0	0.660655055037	0.494573442707	0.222560544469	1.64668595271	-1.45577976842	0.559872261225	0.628835796609	-0.212722116666	0.722324154092	-0.320524476834	0.748588748986	0.207967992347	0.638689391561	-0.00182422344671	0.329244035857	0.476128384887
3788	A100	1	5250.0	2.0	0.5	2.0	0.66370016551	0.503036214766	0.215300513118	1.61467705714	-1.40234231461	0.538411453188	0.68392494274	-0.407624415253	0.966574354127	-0.419112421746	0.748778488164	0.201214883168	0.642187402698	-0.00178661056014	0.342709171535	0.461158243631
3789	A100	1	5250.0	2.5	0.5	2.0	0.666144752545	0.51110008152	0.207770299893	1.58127116038	-1.34796233566	0.51671425137	0.722338953346	-0.554616913929	1.15400926989	-0.494590864734	0.748257208146	0.194200445485	0.645182579857	-0.00174088467461	0.356068804833	0.445476920297
3790	A100	1	5250.0	3.0	0.5	2.0	0.668905794875	0.521549157137	0.197467817575	1.54942754774	-1.30330472266	0.503014764304	0.749835378749	-0.667764859989	1.29390648652	-0.54678651147	0.747065772709	0.184852619537	0.648689744289	-0.00167892007996	0.373213408211	0.424812484612
3791	A100	1	5250.0	3.5	0.5	2.0	0.670839948332	0.529052383466	0.190004884905	1.52534207668	-1.26899396151	0.492036813472	0.748941809131	-0.689208130071	1.32512218295	-0.556513427007	0.746118864351	0.178038750876	0.65124399455	-0.00162742174343	0.385762379026	0.409562491245
3792	A100	1	5250.0	4.0	0.5	2.0	0.673398985109	0.538517708762	0.180749993219	1.4953076465	-1.22577310222	0.47806194271	0.740401535409	-0.693989777314	1.33876202317	-0.558531552991	0.745098572441	0.169573442897	0.654598370202	-0.00156136975168	0.401554158799	0.390551401734
3793	A100	1	5250.0	4.5	0.5	2.0	0.674838641139	0.543892963123	0.175476026433	1.46597278001	-1.17602027304	0.456595432278	0.719506696664	-0.661540578746	1.31614122083	-0.550744404562	0.744391599361	0.164496547722	0.656636150832	-0.00151169618186	0.41126293567	0.378671401003
3794	A100	1	5250.0	5.0	0.5	2.0	0.676191197653	0.549321889656	0.170013416103	1.43383962702	-1.12117179954	0.432578827456	0.699872300905	-0.635616677556	1.30298186995	-0.547272024067	0.743508586858	0.15920930481	0.658611512253	-0.00145997294046	0.42124727463	0.366270375095
3795	A100	1	5500.0	0.0	0.5	2.0	0.645615041236	0.523588005949	0.163524444594	1.52745906995	-1.39365768743	0.585519825843	0.457231513535	0.175468660968	0.190059013335	-0.0546236507618	0.71150670721	0.155837391442	0.628552842503	-0.00141699625945	0.394220044131	0.361171738456
3796	A100	1	5500.0	0.5	0.5	2.0	0.626062137034	0.446550365109	0.240557862713	1.76592439885	-1.7260739658	0.687149009711	0.426865345133	0.50372388234	-0.247536822031	0.0895194544715	0.721591280505	0.225931645607	0.602861830473	-0.00192675915507	0.265912355667	0.517416512414
3797	A100	1	5500.0	1.0	0.5	2.0	0.625713374931	0.430174091066	0.262035808008	1.80531512722	-1.75245357503	0.679849219731	0.473241221306	0.405985524165	-0.113283912648	0.0172914744503	0.72926969872	0.244916365797	0.600793338212	-0.00206958079493	0.236474377399	0.559208126781
3798	A100	1	5500.0	1.5	0.5	2.0	0.632630055133	0.441476457844	0.256158692664	1.75883234438	-1.6576704157	0.634783565505	0.533722216089	0.18066615099	0.190987785159	-0.112450133035	0.733677094333	0.238981770596	0.608142052164	-0.00203370088181	0.252974120005	0.545440425165
3799	A100	1	5500.0	2.0	0.5	2.0	0.637861208713	0.451011325415	0.250391426103	1.7042174914	-1.54932946122	0.582321202265	0.578678144673	-0.006879137607	0.455042973654	-0.227852699577	0.736379434424	0.233000988478	0.613929352296	-0.00198751354124	0.268086371664	0.531244544529
3800	A100	1	5500.0	2.5	0.5	2.0	0.641136733125	0.459732168757	0.243094332049	1.65905490528	-1.46842822116	0.546136592825	0.624223696048	-0.186715618258	0.693700729226	-0.327803009189	0.736673059989	0.225948634725	0.617793993293	-0.00193858807684	0.282570048783	0.515142123858
3801	A100	1	5500.0	3.0	0.5	2.0	0.644614112149	0.470296878501	0.233596831623	1.60911635787	-1.3829577643	0.509696588958	0.667661221385	-0.36509482627	0.929626113791	-0.425057387527	0.736340708425	0.216938413655	0.622046508813	-0.00187421386973	0.300262676056	0.494719498183
3802	A100	1	5500.0	3.5	0.5	2.0	0.647304368094	0.479191123391	0.225283068659	1.57619363726	-1.33108969997	0.490133006747	0.692864225953	-0.472540451462	1.06879004042	-0.479906243144	0.73578062471	0.209251182709	0.625387054886	-0.00182020801185	0.314925914881	0.477518268677
3803	A100	1	5500.0	4.0	0.5	2.0	0.650463812265	0.489078902485	0.216266646775	1.5448677952	-1.28335771098	0.473495085249	0.709473220174	-0.552977521036	1.17405074463	-0.519797459722	0.735443414733	0.200981404533	0.629261758278	-0.00176080654452	0.33093790368	0.45905339889
3804	A100	1	5500.0	4.5	0.5	2.0	0.653084505777	0.496287089924	0.210119095992	1.52144472958	-1.24560138525	0.45934987712	0.705577874755	-0.564882418093	1.19831472914	-0.528489019348	0.735652063995	0.19527678805	0.632443063861	-0.00171424834764	0.342557157582	0.446125433986
3805	A100	1	5500.0	5.0	0.5	2.0	0.655566492241	0.502800990807	0.204716059161	1.49788988009	-1.20593723346	0.443434762509	0.693305243096	-0.552148254674	1.19547006177	-0.527221930054	0.73598415188	0.190192160403	0.635470553586	-0.00166894492031	0.353169231126	0.434445178936
3806	A100	1	5750.0	0.0	0.5	2.0	0.639147497717	0.524108560929	0.154159922025	1.38027588693	-1.12808339202	0.452147070712	0.439563256385	0.0805288459249	0.39443561546	-0.163260097867	0.700538231525	0.145192440865	0.623704050461	-0.00128256078471	0.40663345872	0.334046025764
3807	A100	1	5750.0	0.5	0.5	2.0	0.631198245069	0.494834733662	0.182736288014	1.60445460409	-1.53228814895	0.640817206497	0.536068352347	0.0193511073324	0.32449638411	-0.109701182133	0.704744743083	0.173941487605	0.612125735474	-0.00158395029729	0.350703852033	0.40297797779
3808	A100	1	5750.0	1.0	0.5	2.0	0.605881416104	0.410742111392	0.261499809007	1.8760245429	-1.94027284511	0.781331777847	0.470912350644	0.483581190478	-0.309169711942	0.12203455009	0.709982731084	0.246205299753	0.58041310584	-0.00211511429111	0.212765503212	0.564777976127
3809	A100	1	5750.0	1.5	0.5	2.0	0.60415799482	0.392078980045	0.284200161214	1.89696514315	-1.92833618577	0.752215871546	0.476193172114	0.488906900309	-0.278941826154	0.0855252701588	0.716564615374	0.265847801376	0.577162820278	-0.0022419186383	0.181581666299	0.607102881757
3810	A100	1	5750.0	2.0	0.5	2.0	0.610217412489	0.400500130701	0.281035279972	1.84866679851	-1.82457770812	0.699614050611	0.499632372344	0.371301053962	-0.0939967903637	0.000107576563305	0.721059478767	0.262147544998	0.583647928361	-0.00220656553211	0.194156158306	0.597742867629
3811	A100	1	5750.0	2.5	0.5	2.0	0.614414527451	0.408013888153	0.276590755691	1.7924240868	-1.71159913656	0.643336381431	0.529536608535	0.226634339702	0.122561339645	-0.0980372893289	0.723188966097	0.25725749264	0.588390686089	-0.00216125051893	0.206723123945	0.585718151328
3812	A100	1	5750.0	3.0	0.5	2.0	0.618500782367	0.417461841875	0.269405718235	1.73024948892	-1.59370944967	0.587159665639	0.566983859645	0.0537317564449	0.370157390209	-0.206641742067	0.724184752682	0.249948366124	0.593219022875	-0.00209962146103	0.222833231845	0.568443838254
3813	A100	1	5750.0	3.5	0.5	2.0	0.623222539028	0.428851384398	0.260470436172	1.65816370464	-1.45862140848	0.523489655763	0.605510989228	-0.132275111878	0.638692179377	-0.324251364469	0.725105151075	0.240957946049	0.598863135265	-0.00202302086361	0.242283032484	0.547284494159
3814	A100	1	5750.0	4.0	0.5	2.0	0.627604300147	0.441595924603	0.249263749045	1.60838433528	-1.37602902607	0.490305707092	0.646221231839	-0.302430824359	0.862292977018	-0.414431376332	0.725058843529	0.230485321634	0.604143276076	-0.00194841144872	0.263066318252	0.523720910002
3815	A100	1	5750.0	4.5	0.5	2.0	0.630972554926	0.450904125436	0.241303821337	1.58153205287	-1.33435115615	0.475865177392	0.664228879819	-0.382530021371	0.966344091132	-0.454083375587	0.725343687285	0.223192886036	0.608130643187	-0.00189699487151	0.277746118192	0.507469948458
3816	A100	1	5750.0	5.0	0.5	2.0	0.633152777902	0.455552331161	0.237996558259	1.56426102494	-1.30283693563	0.462234603777	0.666255926269	-0.405794834244	1.00487940976	-0.47055190005	0.726184452095	0.220024994261	0.610645129409	-0.00186923468791	0.285012208556	0.500163233578
3817	A100	1	6000.0	0.0	0.5	2.0	0.633210152826	0.522386674942	0.148510923226	1.28854028844	-0.965998334399	0.37068078659	0.408227646155	0.081449687844	0.447983252149	-0.200855201022	0.691867195935	0.138727112947	0.618805531215	-0.00119628749273	0.412278467946	0.317406001022
3818	A100	1	6000.0	0.5	0.5	2.0	0.629913480034	0.498966459627	0.175477825327	1.43320950187	-1.20105839837	0.470050786093	0.505784663658	-0.0623479871372	0.55083226339	-0.238069156262	0.699467814569	0.16449980278	0.612571559491	-0.0014402268386	0.367238967357	0.377376684038
3819	A100	1	6000.0	1.0	0.5	2.0	0.616530585244	0.465268975913	0.202700742471	1.67534388277	-1.65691867383	0.687837479655	0.603676106047	-0.109669357457	0.434039413474	-0.157334626441	0.697947824995	0.192556222001	0.595481313841	-0.00174811812417	0.306373791775	0.445593068998
3820	A100	1	6000.0	1.5	0.5	2.0	0.587392286995	0.378187131681	0.280348996011	1.97873607609	-2.14117729516	0.870461995382	0.507806476961	0.477200276074	-0.382283661388	0.159511428806	0.699240232888	0.264526505264	0.559874933269	-0.00228528502751	0.164425679863	0.607663583466
3821	A100	1	6000.0	2.0	0.5	2.0	0.583435982176	0.356412389772	0.304226901606	1.99146068867	-2.11388066765	0.831913067895	0.490796765733	0.540220998514	-0.413903716013	0.144776817173	0.703951213329	0.285025108631	0.554455305501	-0.00240681233925	0.130001443113	0.651435957894
3822	A100	1	6000.0	2.5	0.5	2.0	0.589198098896	0.363882774196	0.301937707848	1.92596634107	-1.97306501727	0.758518571853	0.48588455207	0.489251602854	-0.290102542078	0.0782596282255	0.70831064036	0.281707670848	0.560809553327	-0.00235763652232	0.1422400881	0.642131321763
3823	A100	1	6000.0	3.0	0.5	2.0	0.594669439465	0.373940393517	0.295791785479	1.85421095417	-1.82991264322	0.687724893808	0.513133006478	0.336925109355	-0.0525694636376	-0.0306830395984	0.710968529679	0.275053704871	0.567064389524	-0.00229256809865	0.159065478883	0.625819294469
3824	A100	1	6000.0	3.5	0.5	2.0	0.600053135875	0.385219301408	0.287891805111	1.77258732181	-1.67114922403	0.610294860522	0.541770100083	0.170624295419	0.205384501392	-0.14820621633	0.712832917015	0.266730346556	0.573405687466	-0.00221304037723	0.178471383891	0.605674003137
3825	A100	1	6000.0	4.0	0.5	2.0	0.604495762721	0.396042293953	0.279341685419	1.71202855874	-1.55937709953	0.558771211592	0.574651605854	0.0128380247915	0.431048578427	-0.245765365433	0.713705318347	0.25828656808	0.578688501738	-0.00214326376407	0.196607490514	0.586000986754
3826	A100	1	6000.0	4.5	0.5	2.0	0.608901760418	0.40641384608	0.271347440763	1.65634886941	-1.45629191413	0.511360626078	0.603277960452	-0.127487091881	0.633287112874	-0.333254059329	0.71477774483	0.250402489956	0.583883174066	-0.00207776523023	0.213796978432	0.567635325385
3827	A100	1	6000.0	5.0	0.5	2.0	0.611328836075	0.411906414591	0.267239473907	1.63414204387	-1.41617314246	0.493906098552	0.620216769164	-0.199780375252	0.73207698103	-0.374423636185	0.71554423973	0.246475125704	0.586676725604	-0.00204732982377	0.222462782162	0.558672329741
3828	A100	1	6250.0	0.5	0.5	2.0	0.627324435652	0.500649825872	0.169752507381	1.34205973764	-1.03348212292	0.385709475685	0.46626963656	-0.0366555476524	0.581540001795	-0.267087755798	0.694090487727	0.157905362364	0.611055938048	-0.00135108028057	0.376524547817	0.360316762612
3829	A100	1	6250.0	1.0	0.5	2.0	0.619430465729	0.471979701119	0.197593953922	1.49267469934	-1.28799380025	0.494659520617	0.562530003937	-0.170673402389	0.660446181551	-0.292906300536	0.697492576846	0.184621159401	0.600124864122	-0.00160330832458	0.325276270384	0.422602610752
3830	A100	1	6250.0	1.5	0.5	2.0	0.600757266838	0.431231089209	0.227176493926	1.75513082735	-1.79050060446	0.735157536219	0.641033792502	-0.140345564017	0.429853620663	-0.162316912514	0.69172575759	0.215145452657	0.577517473715	-0.00193003846928	0.255028330361	0.49669851214
3831	A100	1	6250.0	2.0	0.5	2.0	0.569676933909	0.347843007157	0.297272400159	2.06810168625	-2.31797931478	0.948563747691	0.538863766841	0.47473241281	-0.451512280641	0.194131660421	0.688464941365	0.280940130182	0.540343218024	-0.00243613184534	0.1200115817	0.646020878899
3832	A100	1	6250.0	2.5	0.5	2.0	0.566860863448	0.32759035539	0.32063859329	2.04611033733	-2.21817156535	0.871554236312	0.490738352401	0.59504336988	-0.51839694047	0.184499766727	0.693826535749	0.300280754505	0.536458198372	-0.0025249068637	0.0893921564288	0.685965134382
3833	A100	1	6250.0	3.0	0.5	2.0	0.572632742044	0.335642725355	0.317582581287	1.97011300881	-2.0576885859	0.788356028685	0.473804895061	0.569116675686	-0.416566521917	0.125009116283	0.697830235512	0.296098914922	0.542985756585	-0.00246214852825	0.103210781162	0.674404612793
3834	A100	1	6250.0	3.5	0.5	2.0	0.577605482618	0.345322122776	0.311275344166	1.89484985878	-1.90875644539	0.714617234748	0.500926122978	0.413658615777	-0.173694352502	0.0132994550392	0.699907451539	0.289250841107	0.548777509824	-0.00239413045508	0.119891041113	0.657584766835
3835	A100	1	6250.0	4.0	0.5	2.0	0.582536671267	0.354683801346	0.305338189322	1.81744721461	-1.75454896477	0.637673040138	0.514145899436	0.297166340968	0.0263025807994	-0.0821529862929	0.702051542456	0.282659202641	0.554568594682	-0.0023227170499	0.136272985708	0.641133805282
3836	A100	1	6250.0	4.5	0.5	2.0	0.585778577925	0.362877664654	0.298702233946	1.77332911882	-1.67416084286	0.601103075814	0.545864772117	0.159258533882	0.216555633074	-0.163130715241	0.702550942525	0.27617302466	0.558426223053	-0.00227158205975	0.14994313881	0.626151852815
3837	A100	1	6250.0	5.0	0.5	2.0	0.589036318153	0.369024521051	0.294830623726	1.73016185061	-1.58856138658	0.558967848875	0.562534531646	0.0668003608736	0.359894277894	-0.228604311263	0.704054956247	0.272025365622	0.562182528616	-0.0022301767739	0.160244823352	0.616032026872
3838	A100	1	6500.0	0.5	0.5	2.0	0.620154462122	0.490244695979	0.174087834764	1.31955537635	-0.990714446875	0.358387956648	0.420192726315	0.0770851635939	0.464710690071	-0.229899649749	0.688324840476	0.161226670768	0.603927788482	-0.00134760684783	0.365052776521	0.366497027913
3839	A100	1	6500.0	1.0	0.5	2.0	0.620475632206	0.477380158748	0.191757570493	1.39636627203	-1.10259868057	0.400852244476	0.50569838655	-0.0989361037139	0.648993142429	-0.307146906275	0.695628952279	0.177741709598	0.602353694863	-0.00150500634948	0.338900233247	0.404531026947
3840	A100	1	6500.0	1.5	0.5	2.0	0.608109557917	0.444238029681	0.219598882956	1.55675508038	-1.38644481852	0.525568712329	0.598452160514	-0.212811446203	0.686419043999	-0.312289648857	0.694673872152	0.204729334476	0.586886513357	-0.00176254978783	0.282487224402	0.467811951828
3841	A100	1	6500.0	2.0	0.5	2.0	0.584148147422	0.397143299125	0.250599089636	1.83871971988	-1.93635110387	0.790124692823	0.66938814085	-0.140597802043	0.382214319926	-0.147047044025	0.684324489558	0.236922524452	0.558783450796	-0.00210650929602	0.203989372963	0.54616283952
3842	A100	1	6500.0	2.5	0.5	2.0	0.554480534389	0.317169002667	0.318013433083	2.12671467513	-2.41641536963	0.98072879318	0.530379859913	0.55843151333	-0.579334116423	0.23817453479	0.681284598419	0.299898542109	0.523491444147	-0.00257360880886	0.0753168731529	0.68840022485
3843	A100	1	6500.0	3.0	0.5	2.0	0.552440358361	0.3041184082	0.332768135233	2.08080519413	-2.28799161048	0.896950627198	0.496567950214	0.61250065644	-0.568024957837	0.20173447387	0.684148035832	0.311495855913	0.521001211441	-0.00261098550568	0.0573444330928	0.711289636191
3844	A100	1	6500.0	3.5	0.5	2.0	0.556505599824	0.310957585401	0.329050874546	2.01598870514	-2.15575260369	0.829593856397	0.493234451145	0.557541009417	-0.447332220266	0.139044742895	0.686320797366	0.307020037447	0.525742562456	-0.00255483537389	0.0695345269954	0.699616901593
3845	A100	1	6500.0	4.0	0.5	2.0	0.56140032689	0.318090470768	0.326051591706	1.93385927418	-1.98430259733	0.740444510424	0.479511745367	0.515988323599	-0.323413667178	0.0691077659854	0.68942718814	0.30279052437	0.531434770392	-0.00248860549191	0.0826472766837	0.687810312158
3846	A100	1	6500.0	4.5	0.5	2.0	0.565159567426	0.32658539273	0.319705459694	1.87629148642	-1.87440647589	0.687725162545	0.510402510363	0.367079460777	-0.106520939033	-0.026859960701	0.690433218384	0.296279031547	0.535885352785	-0.00243119033455	0.0971831799778	0.672327800303
3847	A100	1	6500.0	5.0	0.5	2.0	0.568077373344	0.332452795266	0.3157528016	1.83306077371	-1.78958558317	0.646089435288	0.530962390714	0.263055123346	0.049513386948	-0.0972803908851	0.691572460144	0.292072630102	0.539290124065	-0.00239074841337	0.107204378889	0.662122566205
3848	A100	1	6750.0	0.5	0.5	2.0	0.610261275711	0.469050472591	0.189231985326	1.31261452472	-0.957696612324	0.325497827274	0.346352352668	0.288483324057	0.241966991409	-0.159410129863	0.683838509304	0.174014178929	0.59345208397	-0.00139598431568	0.336667351193	0.393064279269
3849	A100	1	6750.0	1.0	0.5	2.0	0.613703221832	0.465866823682	0.198110728834	1.39059479724	-1.0882580331	0.386791469035	0.456738310236	0.0400627438405	0.493750355175	-0.25266150207	0.69111412988	0.183081028551	0.59540622898	-0.00151954451105	0.324509639721	0.415475844802
3850	A100	1	6750.0	1.5	0.5	2.0	0.611177167454	0.450007327482	0.215978438751	1.45850440049	-1.18716511585	0.422082999231	0.524006183875	-0.0909324031323	0.627839581195	-0.311547842867	0.695583910446	0.199626560561	0.591086627606	-0.00166849655548	0.295697588615	0.453240156918
